Age,Attrition,Attrition Date,Business Travel,Department,Distance From Home,Education,Education Field,Employee Number,Gender,Job Level,Job Role,Marital Status,Monthly Income,Num Companies Worked,Over Time,Over18,Percent Salary Hike,Random Number,Stock Option Level,Survey Questions,Survey Values,Total Working Years,Training Times Last Year,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Daily Rate,Employee Count,Hourly Rate,Monthly Rate,Performance Rating,Standard Hours
34,Yes,01-04-2022,Rare,Research & Development,6,High School,Medical,31,Male,1,Research Scientist,Single,2960,2,Without Overtime,Y,11,55,None,Relationship Satisfaction,Moderate,8,2,4,2,1,3,699,1,83,17102,3,80
34,Yes,01-04-2022,Rare,Research & Development,6,High School,Medical,31,Male,1,Research Scientist,Single,2960,2,Without Overtime,Y,11,55,None,Work Life Balance,Moderate,8,2,4,2,1,3,699,1,83,17102,3,80
53,No,,Rare,Research & Development,5,Bachelor's Degree,Other,32,Female,5,Manager,Divorced,19094,4,Without Overtime,Y,11,38,100-200,Environment Satisfaction,Moderate,26,3,14,13,4,8,1282,1,58,10735,3,80
53,No,,Rare,Research & Development,5,Bachelor's Degree,Other,32,Female,5,Manager,Divorced,19094,4,Without Overtime,Y,11,38,100-200,Job Involvement,Moderate,26,3,14,13,4,8,1282,1,58,10735,3,80
53,No,,Rare,Research & Development,5,Bachelor's Degree,Other,32,Female,5,Manager,Divorced,19094,4,Without Overtime,Y,11,38,100-200,Job Satisfaction,Moderate,26,3,14,13,4,8,1282,1,58,10735,3,80
53,No,,Rare,Research & Development,5,Bachelor's Degree,Other,32,Female,5,Manager,Divorced,19094,4,Without Overtime,Y,11,38,100-200,Relationship Satisfaction,High,26,3,14,13,4,8,1282,1,58,10735,3,80
53,No,,Rare,Research & Development,5,Bachelor's Degree,Other,32,Female,5,Manager,Divorced,19094,4,Without Overtime,Y,11,38,100-200,Work Life Balance,Low,26,3,14,13,4,8,1282,1,58,10735,3,80
32,Yes,13-10-2021,Frequent,Research & Development,16,High School,Life Sciences,33,Female,1,Research Scientist,Single,3919,1,With Overtime,Y,22,225,None,Environment Satisfaction,Low,10,5,10,2,6,7,1125,1,72,4681,4,80
32,Yes,13-10-2021,Frequent,Research & Development,16,High School,Life Sciences,33,Female,1,Research Scientist,Single,3919,1,With Overtime,Y,22,225,None,Job Involvement,Very Low,10,5,10,2,6,7,1125,1,72,4681,4,80
32,Yes,13-10-2021,Frequent,Research & Development,16,High School,Life Sciences,33,Female,1,Research Scientist,Single,3919,1,With Overtime,Y,22,225,None,Job Satisfaction,Very Low,10,5,10,2,6,7,1125,1,72,4681,4,80
32,Yes,13-10-2021,Frequent,Research & Development,16,High School,Life Sciences,33,Female,1,Research Scientist,Single,3919,1,With Overtime,Y,22,225,None,Relationship Satisfaction,Low,10,5,10,2,6,7,1125,1,72,4681,4,80
32,Yes,13-10-2021,Frequent,Research & Development,16,High School,Life Sciences,33,Female,1,Research Scientist,Single,3919,1,With Overtime,Y,22,225,None,Work Life Balance,Moderate,10,5,10,2,6,7,1125,1,72,4681,4,80
42,No,,Rare,Sales,8,Master's Degree,Marketing,35,Male,2,Sales Executive,Married,6825,0,Without Overtime,Y,11,85,100-200,Environment Satisfaction,Moderate,10,2,9,7,4,2,691,1,48,21173,3,80
42,No,,Rare,Sales,8,Master's Degree,Marketing,35,Male,2,Sales Executive,Married,6825,0,Without Overtime,Y,11,85,100-200,Job Involvement,Moderate,10,2,9,7,4,2,691,1,48,21173,3,80
42,No,,Rare,Sales,8,Master's Degree,Marketing,35,Male,2,Sales Executive,Married,6825,0,Without Overtime,Y,11,85,100-200,Job Satisfaction,Low,10,2,9,7,4,2,691,1,48,21173,3,80
42,No,,Rare,Sales,8,Master's Degree,Marketing,35,Male,2,Sales Executive,Married,6825,0,Without Overtime,Y,11,85,100-200,Relationship Satisfaction,High,10,2,9,7,4,2,691,1,48,21173,3,80
42,No,,Rare,Sales,8,Master's Degree,Marketing,35,Male,2,Sales Executive,Married,6825,0,Without Overtime,Y,11,85,100-200,Work Life Balance,Moderate,10,2,9,7,4,2,691,1,48,21173,3,80
44,No,,Rare,Research & Development,7,Master's Degree,Medical,36,Female,3,Healthcare Representative,Married,10248,3,Without Overtime,Y,14,62,100-200,Environment Satisfaction,Very Low,24,4,22,6,5,17,477,1,42,2094,3,80
44,No,,Rare,Research & Development,7,Master's Degree,Medical,36,Female,3,Healthcare Representative,Married,10248,3,Without Overtime,Y,14,62,100-200,Job Involvement,Low,24,4,22,6,5,17,477,1,42,2094,3,80
44,No,,Rare,Research & Development,7,Master's Degree,Medical,36,Female,3,Healthcare Representative,Married,10248,3,Without Overtime,Y,14,62,100-200,Job Satisfaction,High,24,4,22,6,5,17,477,1,42,2094,3,80
44,No,,Rare,Research & Development,7,Master's Degree,Medical,36,Female,3,Healthcare Representative,Married,10248,3,Without Overtime,Y,14,62,100-200,Relationship Satisfaction,High,24,4,22,6,5,17,477,1,42,2094,3,80
44,No,,Rare,Research & Development,7,Master's Degree,Medical,36,Female,3,Healthcare Representative,Married,10248,3,Without Overtime,Y,14,62,100-200,Work Life Balance,Moderate,24,4,22,6,5,17,477,1,42,2094,3,80
46,No,,Rare,Sales,2,Master's Degree,Marketing,38,Female,5,Manager,Single,18947,3,Without Overtime,Y,12,31,None,Environment Satisfaction,Low,22,2,2,2,2,1,705,1,83,22822,3,80
46,No,,Rare,Sales,2,Master's Degree,Marketing,38,Female,5,Manager,Single,18947,3,Without Overtime,Y,12,31,None,Job Involvement,Moderate,22,2,2,2,2,1,705,1,83,22822,3,80
46,No,,Rare,Sales,2,Master's Degree,Marketing,38,Female,5,Manager,Single,18947,3,Without Overtime,Y,12,31,None,Job Satisfaction,Very Low,22,2,2,2,2,1,705,1,83,22822,3,80
46,No,,Rare,Sales,2,Master's Degree,Marketing,38,Female,5,Manager,Single,18947,3,Without Overtime,Y,12,31,None,Relationship Satisfaction,High,22,2,2,2,2,1,705,1,83,22822,3,80
46,No,,Rare,Sales,2,Master's Degree,Marketing,38,Female,5,Manager,Single,18947,3,Without Overtime,Y,12,31,None,Work Life Balance,Low,22,2,2,2,2,1,705,1,83,22822,3,80
33,No,,Rare,Research & Development,2,Bachelor's Degree,Medical,39,Male,1,Laboratory Technician,Single,2496,4,Without Overtime,Y,11,27,None,Environment Satisfaction,Moderate,7,3,1,1,0,0,924,1,78,6670,3,80
33,No,,Rare,Research & Development,2,Bachelor's Degree,Medical,39,Male,1,Laboratory Technician,Single,2496,4,Without Overtime,Y,11,27,None,Job Involvement,Moderate,7,3,1,1,0,0,924,1,78,6670,3,80
33,No,,Rare,Research & Development,2,Bachelor's Degree,Medical,39,Male,1,Laboratory Technician,Single,2496,4,Without Overtime,Y,11,27,None,Job Satisfaction,High,7,3,1,1,0,0,924,1,78,6670,3,80
33,No,,Rare,Research & Development,2,Bachelor's Degree,Medical,39,Male,1,Laboratory Technician,Single,2496,4,Without Overtime,Y,11,27,None,Relationship Satisfaction,High,7,3,1,1,0,0,924,1,78,6670,3,80
33,No,,Rare,Research & Development,2,Bachelor's Degree,Medical,39,Male,1,Laboratory Technician,Single,2496,4,Without Overtime,Y,11,27,None,Work Life Balance,Moderate,7,3,1,1,0,0,924,1,78,6670,3,80
44,No,,Rare,Research & Development,10,Master's Degree,Other,40,Male,2,Healthcare Representative,Married,6465,2,With Overtime,Y,13,63,None,Environment Satisfaction,High,9,5,4,2,1,3,1459,1,41,19121,3,80
44,No,,Rare,Research & Development,10,Master's Degree,Other,40,Male,2,Healthcare Representative,Married,6465,2,With Overtime,Y,13,63,None,Job Involvement,Moderate,9,5,4,2,1,3,1459,1,41,19121,3,80
44,No,,Rare,Research & Development,10,Master's Degree,Other,40,Male,2,Healthcare Representative,Married,6465,2,With Overtime,Y,13,63,None,Job Satisfaction,High,9,5,4,2,1,3,1459,1,41,19121,3,80
44,No,,Rare,Research & Development,10,Master's Degree,Other,40,Male,2,Healthcare Representative,Married,6465,2,With Overtime,Y,13,63,None,Relationship Satisfaction,High,9,5,4,2,1,3,1459,1,41,19121,3,80
44,No,,Rare,Research & Development,10,Master's Degree,Other,40,Male,2,Healthcare Representative,Married,6465,2,With Overtime,Y,13,63,None,Work Life Balance,High,9,5,4,2,1,3,1459,1,41,19121,3,80
30,No,,Rare,Research & Development,9,Associates Degree,Medical,41,Male,1,Laboratory Technician,Single,2206,1,Without Overtime,Y,13,76,None,Environment Satisfaction,High,10,5,10,0,1,8,125,1,83,16117,3,80
30,No,,Rare,Research & Development,9,Associates Degree,Medical,41,Male,1,Laboratory Technician,Single,2206,1,Without Overtime,Y,13,76,None,Job Involvement,Low,10,5,10,0,1,8,125,1,83,16117,3,80
30,No,,Rare,Research & Development,9,Associates Degree,Medical,41,Male,1,Laboratory Technician,Single,2206,1,Without Overtime,Y,13,76,None,Job Satisfaction,Moderate,10,5,10,0,1,8,125,1,83,16117,3,80
30,No,,Rare,Research & Development,9,Associates Degree,Medical,41,Male,1,Laboratory Technician,Single,2206,1,Without Overtime,Y,13,76,None,Relationship Satisfaction,Very Low,10,5,10,0,1,8,125,1,83,16117,3,80
30,No,,Rare,Research & Development,9,Associates Degree,Medical,41,Male,1,Laboratory Technician,Single,2206,1,Without Overtime,Y,13,76,None,Work Life Balance,Moderate,10,5,10,0,1,8,125,1,83,16117,3,80
39,Yes,22-02-2022,Rare,Sales,5,Bachelor's Degree,Technical Degree,42,Male,2,Sales Representative,Married,2086,3,Without Overtime,Y,14,93,100-200,Environment Satisfaction,High,19,6,1,0,0,0,895,1,56,3335,3,80
39,Yes,22-02-2022,Rare,Sales,5,Bachelor's Degree,Technical Degree,42,Male,2,Sales Representative,Married,2086,3,Without Overtime,Y,14,93,100-200,Job Involvement,Moderate,19,6,1,0,0,0,895,1,56,3335,3,80
39,Yes,22-02-2022,Rare,Sales,5,Bachelor's Degree,Technical Degree,42,Male,2,Sales Representative,Married,2086,3,Without Overtime,Y,14,93,100-200,Job Satisfaction,High,19,6,1,0,0,0,895,1,56,3335,3,80
39,Yes,22-02-2022,Rare,Sales,5,Bachelor's Degree,Technical Degree,42,Male,2,Sales Representative,Married,2086,3,Without Overtime,Y,14,93,100-200,Relationship Satisfaction,Moderate,19,6,1,0,0,0,895,1,56,3335,3,80
39,Yes,22-02-2022,Rare,Sales,5,Bachelor's Degree,Technical Degree,42,Male,2,Sales Representative,Married,2086,3,Without Overtime,Y,14,93,100-200,Work Life Balance,High,19,6,1,0,0,0,895,1,56,3335,3,80
24,Yes,06-05-2022,Rare,Research & Development,1,Bachelor's Degree,Medical,45,Male,1,Research Scientist,Married,2293,2,With Overtime,Y,16,20,100-200,Environment Satisfaction,Low,6,2,2,0,2,0,813,1,61,3020,3,80
24,Yes,06-05-2022,Rare,Research & Development,1,Bachelor's Degree,Medical,45,Male,1,Research Scientist,Married,2293,2,With Overtime,Y,16,20,100-200,Job Involvement,Moderate,6,2,2,0,2,0,813,1,61,3020,3,80
24,Yes,06-05-2022,Rare,Research & Development,1,Bachelor's Degree,Medical,45,Male,1,Research Scientist,Married,2293,2,With Overtime,Y,16,20,100-200,Job Satisfaction,High,6,2,2,0,2,0,813,1,61,3020,3,80
24,Yes,06-05-2022,Rare,Research & Development,1,Bachelor's Degree,Medical,45,Male,1,Research Scientist,Married,2293,2,With Overtime,Y,16,20,100-200,Relationship Satisfaction,Very Low,6,2,2,0,2,0,813,1,61,3020,3,80
24,Yes,06-05-2022,Rare,Research & Development,1,Bachelor's Degree,Medical,45,Male,1,Research Scientist,Married,2293,2,With Overtime,Y,16,20,100-200,Work Life Balance,Low,6,2,2,0,2,0,813,1,61,3020,3,80
43,No,,Rare,Research & Development,2,Associates Degree,Medical,46,Female,1,Research Scientist,Divorced,2645,1,Without Overtime,Y,12,27,200-500,Environment Satisfaction,High,6,3,5,3,1,4,1273,1,72,21923,3,80
43,No,,Rare,Research & Development,2,Associates Degree,Medical,46,Female,1,Research Scientist,Divorced,2645,1,Without Overtime,Y,12,27,200-500,Job Involvement,High,6,3,5,3,1,4,1273,1,72,21923,3,80
43,No,,Rare,Research & Development,2,Associates Degree,Medical,46,Female,1,Research Scientist,Divorced,2645,1,Without Overtime,Y,12,27,200-500,Job Satisfaction,Moderate,6,3,5,3,1,4,1273,1,72,21923,3,80
43,No,,Rare,Research & Development,2,Associates Degree,Medical,46,Female,1,Research Scientist,Divorced,2645,1,Without Overtime,Y,12,27,200-500,Relationship Satisfaction,High,6,3,5,3,1,4,1273,1,72,21923,3,80
43,No,,Rare,Research & Development,2,Associates Degree,Medical,46,Female,1,Research Scientist,Divorced,2645,1,Without Overtime,Y,12,27,200-500,Work Life Balance,Low,6,3,5,3,1,4,1273,1,72,21923,3,80
50,Yes,16-04-2022,Rare,Sales,3,Associates Degree,Marketing,47,Male,1,Sales Representative,Married,2683,1,With Overtime,Y,14,40,None,Environment Satisfaction,Very Low,3,2,3,2,0,2,869,1,86,3810,3,80
50,Yes,16-04-2022,Rare,Sales,3,Associates Degree,Marketing,47,Male,1,Sales Representative,Married,2683,1,With Overtime,Y,14,40,None,Job Involvement,Low,3,2,3,2,0,2,869,1,86,3810,3,80
50,Yes,16-04-2022,Rare,Sales,3,Associates Degree,Marketing,47,Male,1,Sales Representative,Married,2683,1,With Overtime,Y,14,40,None,Job Satisfaction,Moderate,3,2,3,2,0,2,869,1,86,3810,3,80
50,Yes,16-04-2022,Rare,Sales,3,Associates Degree,Marketing,47,Male,1,Sales Representative,Married,2683,1,With Overtime,Y,14,40,None,Relationship Satisfaction,Moderate,3,2,3,2,0,2,869,1,86,3810,3,80
50,Yes,16-04-2022,Rare,Sales,3,Associates Degree,Marketing,47,Male,1,Sales Representative,Married,2683,1,With Overtime,Y,14,40,None,Work Life Balance,Moderate,3,2,3,2,0,2,869,1,86,3810,3,80
35,No,,Rare,Sales,2,Bachelor's Degree,Marketing,49,Female,1,Sales Representative,Married,2014,1,Without Overtime,Y,13,31,None,Environment Satisfaction,High,2,3,2,2,2,2,890,1,97,9687,3,80
35,No,,Rare,Sales,2,Bachelor's Degree,Marketing,49,Female,1,Sales Representative,Married,2014,1,Without Overtime,Y,13,31,None,Job Involvement,Moderate,2,3,2,2,2,2,890,1,97,9687,3,80
35,No,,Rare,Sales,2,Bachelor's Degree,Marketing,49,Female,1,Sales Representative,Married,2014,1,Without Overtime,Y,13,31,None,Job Satisfaction,High,2,3,2,2,2,2,890,1,97,9687,3,80
35,No,,Rare,Sales,2,Bachelor's Degree,Marketing,49,Female,1,Sales Representative,Married,2014,1,Without Overtime,Y,13,31,None,Relationship Satisfaction,Very Low,2,3,2,2,2,2,890,1,97,9687,3,80
35,No,,Rare,Sales,2,Bachelor's Degree,Marketing,49,Female,1,Sales Representative,Married,2014,1,Without Overtime,Y,13,31,None,Work Life Balance,Moderate,2,3,2,2,2,2,890,1,97,9687,3,80
36,No,,Rare,Research & Development,5,Master's Degree,Life Sciences,51,Female,1,Research Scientist,Married,3419,9,With Overtime,Y,14,78,100-200,Environment Satisfaction,Low,6,3,1,1,0,0,852,1,82,13072,3,80
36,No,,Rare,Research & Development,5,Master's Degree,Life Sciences,51,Female,1,Research Scientist,Married,3419,9,With Overtime,Y,14,78,100-200,Job Involvement,Low,6,3,1,1,0,0,852,1,82,13072,3,80
36,No,,Rare,Research & Development,5,Master's Degree,Life Sciences,51,Female,1,Research Scientist,Married,3419,9,With Overtime,Y,14,78,100-200,Job Satisfaction,Very Low,6,3,1,1,0,0,852,1,82,13072,3,80
36,No,,Rare,Research & Development,5,Master's Degree,Life Sciences,51,Female,1,Research Scientist,Married,3419,9,With Overtime,Y,14,78,100-200,Relationship Satisfaction,High,6,3,1,1,0,0,852,1,82,13072,3,80
36,No,,Rare,Research & Development,5,Master's Degree,Life Sciences,51,Female,1,Research Scientist,Married,3419,9,With Overtime,Y,14,78,100-200,Work Life Balance,High,6,3,1,1,0,0,852,1,82,13072,3,80
33,No,,Frequent,Sales,1,Bachelor's Degree,Life Sciences,52,Female,2,Sales Executive,Married,5376,2,Without Overtime,Y,19,30,200-500,Environment Satisfaction,Moderate,10,3,5,3,1,3,1141,1,42,3193,3,80
33,No,,Frequent,Sales,1,Bachelor's Degree,Life Sciences,52,Female,2,Sales Executive,Married,5376,2,Without Overtime,Y,19,30,200-500,Job Involvement,High,10,3,5,3,1,3,1141,1,42,3193,3,80
33,No,,Frequent,Sales,1,Bachelor's Degree,Life Sciences,52,Female,2,Sales Executive,Married,5376,2,Without Overtime,Y,19,30,200-500,Job Satisfaction,Very Low,10,3,5,3,1,3,1141,1,42,3193,3,80
33,No,,Frequent,Sales,1,Bachelor's Degree,Life Sciences,52,Female,2,Sales Executive,Married,5376,2,Without Overtime,Y,19,30,200-500,Relationship Satisfaction,Very Low,10,3,5,3,1,3,1141,1,42,3193,3,80
33,No,,Frequent,Sales,1,Bachelor's Degree,Life Sciences,52,Female,2,Sales Executive,Married,5376,2,Without Overtime,Y,19,30,200-500,Work Life Balance,Moderate,10,3,5,3,1,3,1141,1,42,3193,3,80
35,No,,Rare,Research & Development,4,Associates Degree,Other,53,Male,1,Laboratory Technician,Divorced,1951,1,Without Overtime,Y,12,33,100-200,Environment Satisfaction,Moderate,1,3,1,0,0,0,464,1,75,10910,3,80
35,No,,Rare,Research & Development,4,Associates Degree,Other,53,Male,1,Laboratory Technician,Divorced,1951,1,Without Overtime,Y,12,33,100-200,Job Involvement,Moderate,1,3,1,0,0,0,464,1,75,10910,3,80
35,No,,Rare,Research & Development,4,Associates Degree,Other,53,Male,1,Laboratory Technician,Divorced,1951,1,Without Overtime,Y,12,33,100-200,Job Satisfaction,High,1,3,1,0,0,0,464,1,75,10910,3,80
35,No,,Rare,Research & Development,4,Associates Degree,Other,53,Male,1,Laboratory Technician,Divorced,1951,1,Without Overtime,Y,12,33,100-200,Relationship Satisfaction,Moderate,1,3,1,0,0,0,464,1,75,10910,3,80
35,No,,Rare,Research & Development,4,Associates Degree,Other,53,Male,1,Laboratory Technician,Divorced,1951,1,Without Overtime,Y,12,33,100-200,Work Life Balance,Moderate,1,3,1,0,0,0,464,1,75,10910,3,80
27,No,,Rare,Research & Development,2,Master's Degree,Life Sciences,54,Female,1,Laboratory Technician,Divorced,2341,1,Without Overtime,Y,13,39,100-200,Environment Satisfaction,High,1,6,1,0,0,0,1240,1,33,19715,3,80
27,No,,Rare,Research & Development,2,Master's Degree,Life Sciences,54,Female,1,Laboratory Technician,Divorced,2341,1,Without Overtime,Y,13,39,100-200,Job Involvement,Moderate,1,6,1,0,0,0,1240,1,33,19715,3,80
27,No,,Rare,Research & Development,2,Master's Degree,Life Sciences,54,Female,1,Laboratory Technician,Divorced,2341,1,Without Overtime,Y,13,39,100-200,Job Satisfaction,Very Low,1,6,1,0,0,0,1240,1,33,19715,3,80
27,No,,Rare,Research & Development,2,Master's Degree,Life Sciences,54,Female,1,Laboratory Technician,Divorced,2341,1,Without Overtime,Y,13,39,100-200,Relationship Satisfaction,High,1,6,1,0,0,0,1240,1,33,19715,3,80
27,No,,Rare,Research & Development,2,Master's Degree,Life Sciences,54,Female,1,Laboratory Technician,Divorced,2341,1,Without Overtime,Y,13,39,100-200,Work Life Balance,Moderate,1,6,1,0,0,0,1240,1,33,19715,3,80
26,Yes,22-06-2021,Rare,Research & Development,25,Bachelor's Degree,Life Sciences,55,Male,1,Laboratory Technician,Single,2293,1,Without Overtime,Y,12,338,None,Environment Satisfaction,Very Low,1,2,1,0,0,1,1357,1,48,10558,3,80
26,Yes,22-06-2021,Rare,Research & Development,25,Bachelor's Degree,Life Sciences,55,Male,1,Laboratory Technician,Single,2293,1,Without Overtime,Y,12,338,None,Job Involvement,Very Low,1,2,1,0,0,1,1357,1,48,10558,3,80
26,Yes,22-06-2021,Rare,Research & Development,25,Bachelor's Degree,Life Sciences,55,Male,1,Laboratory Technician,Single,2293,1,Without Overtime,Y,12,338,None,Job Satisfaction,Moderate,1,2,1,0,0,1,1357,1,48,10558,3,80
26,Yes,22-06-2021,Rare,Research & Development,25,Bachelor's Degree,Life Sciences,55,Male,1,Laboratory Technician,Single,2293,1,Without Overtime,Y,12,338,None,Relationship Satisfaction,Moderate,1,2,1,0,0,1,1357,1,48,10558,3,80
26,Yes,22-06-2021,Rare,Research & Development,25,Bachelor's Degree,Life Sciences,55,Male,1,Laboratory Technician,Single,2293,1,Without Overtime,Y,12,338,None,Work Life Balance,Low,1,2,1,0,0,1,1357,1,48,10558,3,80
27,No,,Frequent,Sales,8,Bachelor's Degree,Life Sciences,56,Male,3,Sales Executive,Single,8726,1,Without Overtime,Y,15,121,None,Environment Satisfaction,High,9,0,9,8,1,7,994,1,37,2975,3,80
27,No,,Frequent,Sales,8,Bachelor's Degree,Life Sciences,56,Male,3,Sales Executive,Single,8726,1,Without Overtime,Y,15,121,None,Job Involvement,Moderate,9,0,9,8,1,7,994,1,37,2975,3,80
27,No,,Frequent,Sales,8,Bachelor's Degree,Life Sciences,56,Male,3,Sales Executive,Single,8726,1,Without Overtime,Y,15,121,None,Job Satisfaction,Moderate,9,0,9,8,1,7,994,1,37,2975,3,80
27,No,,Frequent,Sales,8,Bachelor's Degree,Life Sciences,56,Male,3,Sales Executive,Single,8726,1,Without Overtime,Y,15,121,None,Relationship Satisfaction,High,9,0,9,8,1,7,994,1,37,2975,3,80
27,No,,Frequent,Sales,8,Bachelor's Degree,Life Sciences,56,Male,3,Sales Executive,Single,8726,1,Without Overtime,Y,15,121,None,Work Life Balance,Moderate,9,0,9,8,1,7,994,1,37,2975,3,80
30,No,,Frequent,Research & Development,1,Associates Degree,Medical,57,Female,2,Laboratory Technician,Single,4011,1,Without Overtime,Y,23,24,None,Environment Satisfaction,Moderate,12,2,12,8,3,7,721,1,58,10781,4,80
